Iter, Loss per batch
1,0.7855
2,1.9928
3,0.4564
4,0.8648
5,1.6464
6,1.1984
7,0.2870
8,0.6549
9,0.7118
10,0.2988
11,0.5916
12,0.4954
13,0.5595
14,0.4773
15,0.3170
16,0.7665
17,0.2523
18,0.3813
19,0.5226
20,0.4378
21,0.3214
22,0.3736
23,0.5021
24,0.3077
25,0.2999
26,0.4586
27,0.1825
28,0.3848
29,0.4831
30,0.5206
31,0.6944
32,0.2345
33,0.5917
34,0.7744
35,0.2639
36,0.3402
37,0.4324
38,0.4528
39,0.4909
40,0.3925
41,0.1580
42,0.7768
43,0.5721
44,0.4594
45,0.4544
46,0.4559
47,0.3664
48,0.2999
49,0.3253
50,0.1493
51,0.4982
52,0.3508
53,0.5675
54,0.4201
55,0.4829
56,0.3443
57,0.4237
58,0.4674
59,0.6538
60,0.2446
61,0.3769
62,0.3189
63,0.3567
64,0.3847
65,0.3219
66,0.5189
67,0.6337
68,0.3645
69,0.6118
70,0.4091
71,0.4197
72,0.3824
73,0.3202
74,0.3468
75,0.4408
76,0.7265
77,0.3691
78,0.3956
79,0.4232
80,0.4998
81,0.4707
82,0.3780
83,0.5926
84,0.2510
85,0.3030
86,0.2993
87,0.4800
88,0.3894
89,0.3274
90,0.3379
91,0.2266
92,0.3583
93,0.2240
94,0.4481
95,0.4786
96,0.4117
97,0.2093
98,0.1582
99,0.6534
100,0.4199
101,0.6652
102,0.3118
103,0.4105
104,0.2478
105,0.3106
106,0.6968
107,0.8441
108,0.4360
109,0.4449
110,0.5139
111,0.4126
112,0.4062
113,0.2662
114,0.5375
115,0.4872
116,0.4667
117,0.8468
118,0.3578
119,0.4825
120,0.4673
121,0.5694
122,0.6276
123,0.5042
124,0.3883
125,0.3693
126,0.5074
127,0.2409
128,0.3774
129,0.3708
130,0.5209
131,0.4023
132,0.4291
133,0.3639
134,0.3484
135,0.4572
136,0.4698
137,0.4744
138,0.3143
139,0.3799
140,0.2348
141,0.3299
142,0.1395
143,0.3231
144,0.7601
145,0.2841
146,0.4893
147,0.5624
148,0.4101
149,0.3182
150,0.5461
151,0.5385
152,0.1988
153,0.5643
154,0.2037
155,0.1075
156,0.3129
157,0.3235
158,0.7297
159,0.2852
160,0.3168
161,0.4368
162,0.4267
163,0.5644
164,0.3575
165,0.2821
166,0.4568
167,0.2999
168,0.2694
169,0.4642
170,0.6725
171,0.2400
172,0.6330
173,0.3803
174,0.4011
175,0.4955
176,0.3738
177,0.3529
178,0.3296
179,0.4455
180,0.3200
181,0.5766
182,0.3666
183,0.2975
184,0.4154
185,0.4839
186,0.4336
187,0.5138
188,0.2914
189,0.3946
190,0.3142
191,0.5837
192,0.3657
193,0.3622
194,0.2033
195,0.2378
196,0.5495
197,0.5469
198,0.2343
199,0.3340
200,0.4191
201,0.4952
202,0.3739
203,0.5777
204,0.4011
205,0.3231
206,0.3878
207,0.4678
208,0.3513
209,0.4065
210,0.2976
211,0.3563
212,0.7143
213,0.4026
214,0.4722
215,0.3499
216,0.5054
217,0.4969
218,0.3066
219,0.4675
220,0.5160
221,0.7206
222,0.2336
223,0.3009
224,0.3142
225,0.6079
226,0.2794
227,0.4320
228,0.3403
229,0.3158
230,0.2603
231,0.2712
232,0.4736
233,0.2035
234,0.6343
235,0.3122
236,0.4813
237,0.1919
238,0.3642
239,0.4187
240,0.6209
241,0.4136
242,0.3876
243,0.2487
244,0.3302
245,0.4653
246,0.5325
247,0.5682
248,0.2586
249,0.3200
250,0.5754
251,0.3793
252,0.4297
253,0.3006
254,0.3443
255,0.4908
256,0.4868
257,0.2803
258,0.6677
259,0.3584
260,0.3087
261,0.4738
262,0.3578
263,0.4727
264,0.4052
265,0.5119
266,0.3266
267,0.3253
268,0.2876
269,0.3495
270,0.5615
271,0.3006
272,0.4195
273,0.2629
274,0.2424
275,0.3381
276,0.2995
277,0.3931
278,0.4897
279,0.2682
280,0.3260
281,0.5460
282,0.2794
283,0.4828
284,0.4467
285,0.2750
286,0.4877
287,0.2392
288,0.2752
289,0.5360
290,0.2979
291,0.3102
292,0.4966
293,0.1636
294,0.5890
295,0.4777
296,0.4170
297,0.3292
298,0.5629
299,0.3238
300,0.3679
301,0.2557
302,0.3106
303,0.5677
304,0.2742
305,0.2765
306,0.5130
307,0.5041
308,0.4699
309,0.5042
310,0.3559
311,0.4749
312,0.4213
313,0.4585
314,0.5437
315,0.3443
316,0.3951
317,0.3260
318,0.3568
319,0.4440
320,0.2763
321,0.4695
322,0.2708
323,0.3673
324,0.1867
325,0.3871
326,0.1818
327,0.3644
328,0.2631
329,0.4845
330,0.4894
331,0.4605
332,0.3454
333,0.3835
334,0.4195
335,0.3300
336,0.4746
337,0.3185
338,0.2972
339,0.3790
340,0.3195
341,0.2441
342,0.3477
343,0.4465
344,0.2621
345,0.2539
346,0.3670
347,0.4542
348,0.2966
349,0.2696
350,0.3463
351,0.3565
352,0.3600
353,0.3317
354,0.2631
355,0.4660
356,0.5270
357,0.3312
358,0.2590
359,0.3064
360,0.2359
361,0.3331
362,0.5443
363,0.5633
364,0.5391
365,0.4574
366,0.3284
367,0.3510
368,0.4458
369,0.4782
370,0.3284
371,0.3688
372,0.5486
373,0.3642
374,0.4836
375,0.4584
376,0.5119
377,0.3151
378,0.3366
379,0.3871
380,0.4716
381,0.3658
382,0.5189
383,0.4520
384,0.3635
385,0.4778
386,0.3984
387,0.4834
388,0.3549
389,0.3074
390,0.3440
391,0.3434
392,0.1540
393,0.3824
394,0.4168
395,0.2690
396,0.6785
397,0.3621
398,0.2539
399,0.4911
400,0.5420
401,0.3316
402,0.5110
403,0.4180
404,0.3886
405,0.4101
406,0.3506
407,0.3904
408,0.2351
409,0.3405
410,0.3434
411,0.6093
412,0.6876
413,0.3185
414,0.3833
415,0.4473
416,0.4311
417,0.3364
418,0.3005
419,0.2939
420,0.4185
421,0.5101
